Tweet,label
其实 冷 暴力 变现 形式 并非 只 是 我们 自认为 的 那种 不 说话 ， 而 是 有 很多 形式 ， 其中 有 一 种 就 是 只 有 客套 的 、 虚伪 的 彼此 ， 而 非 真实 的 最终 和 关心 。,0|1|0|1|0|0|0|0
彼此 或者 一方 不 在 再去 关心 对方 ， 不再 把 自己 的 一切 可以 拿 出来 做 作为 夫妻 或者 恋人 之 间 交流 的 东西 拿 出来 交流 ， 那么 这样 的 交流 比 那种 认为 的 冷 暴力 还要 可怕 ， 这也 是 我 这篇 文章 中 要 说 的 那个 最 可怕 的 一 种 夫妻 恋人 之 间 的 恐惧 。,0|0|0|1|1|0|0|0
拿 出 真 情 ， 拿 出 真 心 交流 ， 彼此 关心 ， 不 要 厌倦 生活 的 琐碎 ， 也 不要 总是 那 爱情 生活 当作 生活 的 填补 。,0|0|0|0|0|0|0|1
真心 的 去 爱 ， 将 虚伪 和 不切实际 的 爱情 心理 丢掉 ， 大胆 的 说 出 你 的 不满 和 误解 的 一切 ， 让 你 的 爱情 生活 永远 有 说 不 完 的 话 。,0|0|1|0|0|0|0|1
好 吗 ？,0|0|0|0|0|0|0|1
那天 回去 ， 她 就 接到 了 他 的 电话 ， 他 对 做 过 的 伤害 她 的 事情 后悔莫及 。,0|0|0|1|1|0|0|0
他 问 她 ： 你 恨 我 么 ？,0|0|0|0|1|0|0|0
我们 是否 可以 从头 来 过 ……,0|0|0|0|0|0|0|1
是的 ， 从头 来 过 。,0|0|0|0|0|0|0|0
这几 个 字 是 电影 里 男女 主角 常 有 的 对话 。,0|0|0|0|0|0|0|0
可是 在 男 主角 问 女 主角 这 句 话 时 ， 一般 都 还 有 希望 。,0|0|0|0|0|0|0|1
但 她 听 他 说 着 这 一切 ， 却 仿佛 听 他 在 说 一 件 与 自己 毫不相干 的 事情 ， 她 没有 任何 回应 。,0|0|0|1|0|0|0|0
三 年 的 感情 ， 到头来 她 只 得到 了 来自 他 的 两 个 字 “ 分手 ” 外加 一大堆 数落 她 如何 如何 差劲 的 “ 分手 理由 ” ； 而 这些 只是 他 为了 掩饰 自己 “ 背叛 ” 的 借口 而已 ！,0|1|0|0|0|0|1|0
当初 在 这 座 城市 初 相逢 的 时候 ， 他们 一个 是 身无分文 的 穷 小子 ， 一个 是 刚 大学 毕业 不久 的 傻 姑娘 ； 他们 想 凭借 自己 的 一腔 热血 和 努力 ， 在 这 座 陌生 的 城市 刻画 出 一 块 属于 自己 的 蓝图 来 。,0|0|0|0|0|0|0|1
可是 后来 他 常常 一个 人 躲 在 阳台 上 抽烟 ， 也 渐渐 开始 抱怨 ， 原来 社会 太 现实 ， 理想 也 不 是 那么 好 实现 ， 甚至 连 自己 做人 的 原则 也 要 适时 更改 ……,0|0|0|0|1|0|0|0
后来 的 后来 ， 她 还是 那个 一点也 没有 蜕变 的 傻 姑娘 ， 而 他 已经 充分 的 发挥 了 “ 适者生存 ” 的 原则 做到 了 新 公司 的 开发部 经理 ， 甚至 还 成功 夺取 了 美女 上司 的 芳心 ……,0|1|0|0|0|0|1|0
提 出 分手 那天 ， 他 说 她 不会 变通 ， 不 懂 圆滑 ， 不会 打扮 ， 不 懂 讨好 男人 ， 衣着 也没 品位 ， 而且 与 他 性格 差别 太 大 …… 她 听 了 ， 什么 也 没 反驳 ， 只是 问 了 一 句 ： 我的 这些 缺点 你 用 三 年 才 发现 吗 ？,0|0|0|1|0|0|1|0
今天 ， 在 他们 分手 的 第３６５ 天 ， 在 她 已经 冷静 的 将 他们 的 一切 锁 入 箱 底 的 今天 ， 他 却 问 她 是 不 是 还 恨 他 ？,0|0|0|1|1|0|0|0
是否 后悔 曾经 爱 过 ？,0|1|0|0|1|0|0|0
其实 ， 她 很 想 告诉 他 ： 因为 都 已 是 成年人 ， 所以 她 已经 学会 接受 了 一些 无奈 ， 而且 她 也 明白 了 即使 原本 相爱 的 两 个 人 ， 也 可能 因为 一些 原因 而 不 能 走 到 最后 ， 但 分手 后 ， 她 也 希望 他 好好 的 。,0|0|0|0|1|0|0|1
带 着 憧憬 和 希望 走 进 ７９８ 工厂区 。,0|0|0|0|0|0|0|1
这里 靠近 铁路 ， 原 是 一 片 废弃 的 工厂 仓储 建筑 区 ， 艺术家 们 给 这 片 单调 的 厂区 带 去 了 丰富 的 色彩 ， 国内外 的 观光客 和 满 大街 的 汽车 给 这里 增添 了 活力 。,0|0|1|0|0|0|0|0
路边 的 雕塑 、 广告 和 经过 设计 的 门脸 ， 让 初次 来 这 的 游人 耳目一新 。,0|0|1|0|0|0|0|0
我 推开 第一 家 大门 ， 环顾 四周 ， 只见 四面 墙上 挂 满 了 油画 ， 中间 摆 着 桌椅 ， 一群 传媒 大学 的 男女 学生 坐 在 那里 喝 咖啡 。,0|0|0|0|0|0|0|0
店主 是 位 女 画家 ， ５０ 岁 上下 ， 脸面 白皙 ， 带 着 皱纹 ， 瘦小 精干 ， 一边 与 学生 聊天 ， 一边 坐 在 窗 边 抽烟 。,0|0|1|0|0|0|0|0
烟 是 ５２０ 牌 ， 据说 是 韩国 出 的 ， 过滤嘴 中心 成心 型 ， 有 点 特别 。,0|0|1|0|0|0|0|0
我 坐 到 她 的 对面 ， 要 了 一 份 咖喱 牛肉 饭 。,0|0|0|0|0|0|0|0
 ３ 年 前 她 和 女儿 从 贵州 来到 这里 ， 当时 这 的 租金 只 有 五角钱 一平 米 ， 房主 只 要求 看管 好 房子 即可 。,0|0|1|0|0|0|0|0
后来 这里 出名 了 ， 房价 也 上去 了 。,0|0|1|0|0|0|0|0
游人 多 了 ， 饮食业 也 开始 多 了 起来 。,1|0|0|0|0|0|0|0
原来 这里 只是 画家 的 工作室 ， 她 说 有人 说 她 的 画 很 像 法国 画家 莫奈 的 画法 。,1|0|0|0|0|0|0|0
我 仔细 看 了 ， 有 点 印象派 ， 但 有 点 闹 ， 画 得 不 错 ， 但 不 是 我 喜欢 的 那种 。,0|0|1|0|1|0|0|0
她 说 ， 这里 很多 人 把 文革 丑陋 的 东西 拿 来 给 外国人 看 ， 揭 自己 的 伤疤 ， 取悦 外国人 ， 她 很 看不惯 。,0|1|0|0|0|0|0|0
我问 了 问 怎么 参观 比较 好 ， 她 说 两边 都 不错 。,0|0|1|0|0|0|0|0
于是 ， 我 付 了 饭钱 ， 走 出 屋门 。,0|0|0|0|0|0|0|0
一路 走 去 ， 高大 冰冷 的 厂房 和 机器 随处可见 ， 路边 散放 着 雕塑 之类 的 东西 ， 墙上 到处 是 欧洲 路边 常见 的 涂鸦 ， 五颜六色 。,0|1|0|0|0|0|0|0
店名 起 得 奇怪 ， 一点 不 像 店名 ， 我也 不再 费心 去 记 ， 只管 进去 参观 。,0|0|0|0|0|1|0|0
里面 的 画 就 更加 得 奇怪 ， 那 也叫 艺术 吗 ？,0|1|0|0|0|0|1|0
城墙 上 弄 个 裸体 带 彩 的 女人 、 像 猫 样 的 扭曲 的 人体 、 颜料 堆积 在 一 起 不知所云 的 画布 ， 更为 可笑 的 是 一 位 老师 的 画廊 开张 ， 里面 捧场 的 老师 和 学生 围 着 一幅幅 类似 麻袋 纹理 的 画 听 画家 老师 滔滔不绝 地 讲解 ， 学生 听 得 津津有味 。,0|1|0|0|0|0|0|0
我的 心一阵阵 发 紧 ， 画家 老师 就 教 学生 学 这 个 吗 ？,0|1|0|0|1|0|0|0
看 得 出 ， 画家 们 用 心 在 创新 ， 希望 走 出 前人 ， 摸索 出自 己 的 风格 。,0|0|0|0|0|0|0|1
无论 如何 ， 创新 总是 艺术家 永恒 的 主题 。,0|0|1|0|0|0|0|0
上周末 在 中国 美术馆 看 了 国画 大师 李 可染 的 画展 ， 李 的 贡献 在于 对 国画 艺术 的 创新 。,0|0|1|0|0|0|0|0
他 师从 于 齐白石 大师 ， 但 他 完全 跳出 惜墨如金 的 画风 ， 创出 了 自己 浓 墨 的 风格 。,0|0|1|0|0|0|0|0
李 可染 的 画 大气磅礴 ， 突出 表现 了 中国 山水 的 雄伟壮观 。,0|0|1|0|0|0|0|0
然而 ， 这里 的 画家 创新 到 了 路边 漆黑 的 阴沟 里 ， 看 不 见 未来 。,0|1|0|0|0|0|0|0
在这里 看 画 绝对 不 是 享受 ， 是 视觉 的 污染 ， 甚至 是 心灵 的 污染 。,0|1|0|0|0|0|0|0
不 能 登 大雅之堂 ， 也许 是 ７９８ 艺术 的 真实 写照 。,0|1|0|0|0|0|0|0
当然 也 不 能 太 绝对 ， 的确 也 有 一两 家 画廊 作品 非常 优秀 ， 然而 上万 的 昂贵 价格 不 是 我们 平民百姓 所 能 接受 。,0|1|0|0|1|0|0|0
寒风 扫 过 冰冷 的 厂区 ， 建筑 内 的 点点 灯火 并 没有 给我 带来 丝丝 暖意 。,0|1|0|1|0|0|0|0
我 带 着 失望 走 出 ７９８ 工厂区 。,0|1|0|1|0|0|0|0
我们 对 伦敦 ， 该 嘲笑 还是 羡慕 ？,0|0|0|0|1|0|0|0
奥运 结束 了 。,0|0|0|0|0|0|0|0
人们 像是 参加 完 一 场 盛大 的 晚宴 ， 然后 各自 回家 ， 收拾 起 心情 准备 回归 日常 的 生活 。,1|0|0|0|0|0|0|0
或许 ， 若干年 后 ， 我们 会 向 晚辈 们 描述 焰火 在 空中 绽放 ， 欢呼声 响彻夜空 ， 那 曾经 是 怎样 辉煌 和 激动人心 的 场面 。,0|0|1|0|0|0|0|0
但是 也 有 可能 ， 在 若干 年 后 我们 会 产生 疑惑 ， 我们 最 近 距离 的 接近 了 奥运 ， 可 奥运 并 没有 进入 我们 的 生活 ， 改变 我们 的 生活 。,0|1|0|0|1|0|0|0
奥运 来 了 ， 奥运 走 了 ， 我们 为 之 欢呼雀跃 ， 然后 生活 回到 正轨 ， 一切都 恢复 平静 。,1|0|0|0|0|0|0|0
应该 是 这样 吗 ？,0|0|0|0|1|0|0|0
当 我们 花费 了 ２ ， ９００亿 元 人民币 （ ４２０亿 美元 ） ， 除了 令 人 赞叹 的 建筑 和 值得 骄傲 的 金牌榜 之 外 ， 我们 的 生活 没有 丝毫 变化 。,0|0|0|0|1|0|1|0
应该 是 这样 吗 ？,0|0|0|0|1|0|0|0
如果 答案 是 肯定 的 ， 那么 奥运 对 大多数 人 来说 ， 也许 只是 一 场 绚丽 的 梦 。,0|1|0|0|0|0|1|0
当 英国 宣布 ９３．２５亿 英镑 （ 合 １７２亿 美元 ） 是 政府 对 伦敦 奥运会 投入 的 上限 时 ， 我们 有人 会 嘲笑 这个 人均 ＧＤＰ 是 我们 近 ２０ 倍 的 国家 既 没 钱 又 没 人 只好 拼 另 类 。,1|1|0|0|0|0|0|0
让 我们 先 来 看看 他们 会 怎样 拼 另 类 的 ：,0|0|0|0|0|0|0|1
据 《 泰晤 士报 》 报道 ， 为了 迎接 ２０１２年 伦敦 奥运 ， 英国 政府 计划 会 拨款 １．３亿 英镑 ， 开放 全国 １６００ 个 公共 游泳池 ， 让 １６ 岁 以下 青少年 和 ６０ 岁 以上 老人 共 ２ 千万 人 免费 游泳 。,0|0|0|0|0|0|0|1
这个 计划 明年 ４月 开始 推行 。,0|0|0|0|0|0|0|1
伦敦 奥运会 大部分 场馆 将 建设 在 伦敦 最 穷 的 东区 ， 必将 给 伦敦 东区 人民 带来 更 多 的 机会 和 更 美 的 环境 ， 有利于 改变 伦敦 的 地区 贫富 差别 。,1|0|0|0|0|0|0|1
奥运会 后 ， 奥林匹克 公园 将 被 改造 成 一个 欧洲 最 大 的 公园 。,0|0|0|0|0|0|0|1
部分 比赛 场地 在 赛后 也将 改 为 住宅 ， 提供 给 低收入 家庭 居住 。,1|0|0|0|0|0|0|1
《 卫报 》 报道 ， 伦敦 奥运 的 主办者 想 出 了 前所未有 的 计划 来 减低 成本 。,1|0|0|0|0|0|0|0
报道 说 ， 他们 正在 和 举办 ２０１６年 奥运 的 热门 城市 芝加哥 商讨 ， 计划 在 伦敦 奥运 之 后 拆卸 大部分 主要 场馆 ， 然后 运送 到 芝加哥 重新 使用 。,1|0|0|0|0|0|0|1
奥运 筹办 当局 说 ， 寻找机会 收回 部分 公共 财富 是 应该 的 。,0|0|0|0|0|0|0|1
首相 布朗 说 ： 奥运 的 钱 是 要 花 的 ， 但 不 可能 象 北京 那样 花 。,0|0|0|0|0|0|0|1
我们 的 钱 要 做 个 特别 的 计划 ， 以 推动 全 英国 的 体育 教育 ， 要 在 所有 学校 让 每个 学童 至少 精通 一 种 运动 我们 必须 放弃 奖牌 就 是 一切 的 看法 ， 我们 的 目的 是 要 让 所有 英国 人 都 热爱 运动 。,0|0|1|0|0|0|0|1
对此 ， 我们 应该 嘲笑 还是 应该 羡慕 ？,0|0|0|0|1|0|0|0
看着 雾蒙蒙 的 天空 ， 心情 也 被罩 上 一 层 薄 纱 ， 似 秋天 飞舞 的 黄叶 ， 没 有 着落 。,0|0|0|0|1|0|0|0
听着 广场 上 的 喧嚣 ， 却 脚步 沉重 ， 不 想 融 进 那 颗 疲惫 的 心 。,0|0|0|0|1|0|0|0
生活 中 的 压力 使 更 多 的 人 逃避 了 现实 ， 步入 了 虚拟 的 空间 ， 在 其中 寻觅 着 自己 的 倾听 者 ， 诉说 长期 积压 在 心 里 的 苦 ， 最终 出现 了 所谓 的 蓝 颜 和 红颜 。,0|0|0|0|1|0|0|0
一个 短短的 经历 ， 一 句 有 深度 的 爱情 宣言 ， 一 颗 赤诚 的 心 ， 一 片 真挚 的 情 ， 使 你 渐渐 相信 了 网络 中 虚拟 的 爱情 。,0|0|1|0|0|0|0|0
仅仅 因为 他 留下 了 执子之手 ， 与 之 携 老 的 誓言 ， 你 已 感动 的 可以 为 他 守候 ， 为 他 日夜 思念 。,0|0|1|0|0|0|0|0
也许 这样 的 情 是 美丽 的 ， 因为 它 只 是 一 种 印象 ， 也许 这样 的 情 会 像 一 把 剑 ， 将 在 你 没有 戒备 的 时候 ， 刺伤 你 那 脆弱 的 心 。,0|0|0|1|1|0|0|0
因为 在 他 的 身后 ， 在 继续 另 一个 美丽 的 爱情 故事 ， 一 段 完美 的 婚姻 。,0|0|1|0|0|0|0|0
为了 发泄 心中 的 闷 ， 为了 填补 心灵 的 空虚 ， 为了 弥补 婚姻 中 的 一点 遗憾 ， 编织 了 一个 虚幻 的 爱情 梦 。,0|0|0|0|1|0|0|0
渐渐 的 你 为 他 改变 ， 改变 自己 的 任性 ， 改变 自己 的 生活 方式 ， 改变 自己 交友 的 原则 。,0|0|0|1|0|0|0|0
在 忙碌 中 ， 他 却 成 了 你 思念 的 重心 ， 工作 不再 上进 ， 在 迷茫 中 也 忘掉 了 美丽 的 自己 ， 终日 愁思 与 他 的 影子 里 。,0|0|0|0|1|0|0|0
看到 他 和 朋友 聊天 ， 你 会 紧张 他 的 变化 ， 细微 中 观察 他 的 言行 。,0|0|0|0|1|0|0|0
因为 他 说 了 一 句 ： 我 累 了 ！,0|0|0|0|1|0|0|0
你 会 怀疑 他 开始 讨厌 你 了 。,0|0|0|0|1|0|0|0
也许 他 对 你 的 喜欢 只是 一 种 网络 的 倾诉 ， 从 没有 认真 过 ， 也许 他 已 厌倦 了 重复 的 谈话 ， 那些 聊天 根本 不 是 生活 的 全部 。,0|0|0|1|0|0|0|0
这样 的 情感 在 两 个 人 互相 倾诉 衷肠 时 ， 心灵 的 碰撞 必然 会 燃起 一点 爱 火 ， 那样 的 灿烂 ， 它 就 像天 空中 的 烟花 ， 划 过 夜空 的 寂静 ， 带来 片刻 的 温馨 和 甜蜜 ， 使 观赏 的 人群 久久 不忍 离去 ， 恋 着 那 瞬间 的 美 。,0|0|1|0|0|0|0|0
那 伪装 的 爱 终究会 暴露 它 的 原形 ， 因为 它 与 真实 的 生活 相 脱离 ， 违背 着 道德 原则 ， 躲避 着 家庭 的 责任 ， 受 社会 各 方面 的 压力 ， 它 是 隐形 的 ， 不可 见 阳光 的 。,0|0|0|0|1|0|0|0
在 这样 的 因素 下 ， 最终 会 伤害 到 自己 和 无辜 的 亲人 。,0|0|0|0|1|0|0|0
守 着 一 份 没有 结果 的 爱 ， 时刻 面临 分手 的 危机 ， 在 这样 的 世界 里 ， 你 究竟 会 得到 多少 ， 会 失去 多少 呢 ？,0|0|0|0|1|0|0|0
这样 的 情感 你 可以 维持 多久 ？,0|0|0|0|1|0|0|0
我没有 想到 离开 箱根 的 时候 竟然 是 万里晴空 。,0|0|1|0|0|1|0|0
从 东京 成田 国际 机场 接到 作家 莫 言 ， 一路 飞车 ， 直奔 东京市 内 ， 沿途 秋雨 绵绵 ，  乌云 重重 ，  车速 似乎 也 滞缓 下来 。,0|0|0|0|1|0|0|0
当晚 抵达 酒店 ， 天 似乎 已经 放晴 ， 可 夜色 降临 ， 街头 的 霓虹灯 纷纷 亮 起 ， 光 影 如 波 ， 好像 夜晚 跟 白昼 并 无 明显 区别 一样 。,0|0|1|0|0|0|0|0
晚饭 过 后 ， 忽然 接到 电影 导演 田 壮壮 的 电话 ， 说 他 正 在 涩谷 办 事儿 ， 大家 远道 而 来 ， 何不 聚首 ？,1|0|0|0|0|0|0|0
 莫 言 感叹 ； “ 多 巧 ！,1|0|0|0|0|1|0|0
 这 可是 随处 见 仙人 呀 。,1|0|1|0|0|0|0|0
”,0|0|0|0|0|0|0|0
于是 ， 我们 赶到 涩谷 附近 的 一家 酒吧 ， 内饰 朴素 的 店 内 ， 有 一 盏 通 顶 的 吊灯 ， 光线 犹如 午 后 东京 的 雨天 ， 发出 一 面 暗 光 。,0|0|1|0|0|0|0|0
灯下 除了 田 壮壮 以 外 ， 还有 作家 阿城 ， 他 还是 叼 着 他 的 老 烟斗 儿 ， 笑眯眯 的 ， 坐 在 沙发 里 象 一 座 小山包 。,0|0|1|0|0|0|0|0
莫 言笑 道 ； “ 你 瞧 ， 这 不 又 多 了 一 位 仙人 吗 ？,1|0|1|0|0|0|0|0
”,0|0|0|0|0|0|0|0
大家 在 欢 言笑 语 中 ， 品茗 酒 水 ， 消解 旅途 疲劳 。,1|0|1|0|0|0|0|0
这 是 莫 言 出游 箱根 前 一 天 深夜 的 聚会 ， 用 阿城 的 话 说 ， 这 叫 “ 往 东京 扎堆 子 ” 。,0|0|1|0|0|0|0|0
箱根 ， 日本 著名 的 旅游 景点 ， 自从 江户 时代 以后 ， 文人墨客 纷至沓来 ， 山里 的 温泉 也 逐渐 有 了 名声 ， 清幽 的 环境 ， 远处 的 富士山 尽收眼底 ，  据说 把 这 座 山 比喻 成 “ 天上 倒挂 的 扇子 ” 的 名言 ， 就 是 从 这 景观 中 获得 的 灵感 。,0|0|1|0|0|0|0|0
箱根 有 芦之湖 ， 水光 空灵 ， 波 平 如 镜 ， 经常 引发 诗人 的 多 感 ， 在 日本 文学 中 ， 箱根 也 是 一 道 别致 的 诗歌 风景线 。,0|0|1|0|0|0|0|0
久 居 邻邦 ， 我 对此 的 理解 不外乎 是因为 喜欢 文学 而已 ， 至于 是否 跟 作家 莫 言说 这些 事儿 ， 我想 了 想 ， 还是 免 了 吧 ！,0|0|1|0|0|0|0|0
次日 ， 我们 驱车 从 东京 出发 ， 沿 首都 高速 道 驶入 小田 原 收费 公路 ， 车行 驶 到 路口 ， 转 为 一 条 直达 箱根 的 窄道 ， 车速 开始 减慢 了 ， 莫 言 却 睡意 乍 起 ， 将近 ２ 小时 的 行车 旅途 ， 对 他 来说 ， 汽车 发动机 的 声音 也许 就象 一 首 完整 的 催眠曲 一样 ， 当 窄道 塞车 的 时候 ， 我 看 他 已经 入睡 了 ， 嘴巴 是 半 张 着 的 ， 但 没有 打呼噜 。,0|0|0|0|1|0|0|0
车 终于 开 到 了 目的地 ， 一 之 汤 温泉 旅馆 。,1|0|0|0|0|0|0|0
旅馆 的 门帘 儿 紧贴 窄窄的 道 ， 车 不 打 掉头 就 无法 开进 停车场 。,0|0|0|0|0|0|0|0
旅馆 的 小伙计 一边 冲 我打 手势 ， 一边 高声 喊 “ 往左 再往 左 ” ， 诱导 车 的 方向 。,0|0|0|0|0|0|0|0
车 打 了 几 次 回 轮 儿 ， 顺利 地 停 入 了 泊位 。,1|0|0|0|0|0|0|0
这时 ， 莫 言 猛醒 ， 大声 问 ； “ 这 是 谁 呀 ？,0|0|0|0|0|1|0|0
 又 把 我 的 小说 放 跑 了 ？,0|0|0|0|1|0|0|0
 ”,0|0|0|0|0|0|0|0
我心 里 知道 ， 其实 从 昨天 一 到 东京 ， 莫 言 就 已 进入 了 出游 的 状态 。,0|0|1|0|0|0|0|0
他 就 是 这样 ， 你 不 知道 “ 出游 ” 这 个 字眼儿 对 他 而言 ， 指的是 小说 里 ？,0|0|1|0|0|0|0|0
 还是 小 说 外 ？,0|0|0|0|0|0|0|0
 有时 ， 他 少 言 寡语 ， 比如 坐 缆车 往 箱根 大涌谷 上 攀登 的 时候 ， 他 只是 笑笑 ， 眼睛 也 看 得 很 远 ， 一言不发 。,0|0|1|0|0|0|0|0
有时 ， 他 滔滔不绝 ， 比如 从 温泉 洗澡 回来 ， 酒 热 耳 酣 ， 没 多 一会儿 ， 他 就 变成 了 一个 绘声绘色 讲 故事 的 人 。,0|0|1|0|0|0|0|0
一 之 汤 旅馆 是 家老 店 铺子 ， 创业 ３７０ 年 。,0|0|0|0|0|0|0|0
日式 客房 的 外面 是 早川 溪谷 ， 流水 碧 沙 ， 百 草 丰茂 。,0|0|1|0|0|0|0|0
秋天 的 清晨 ， 丛林 间 不时 有 成群 的 蜻蜓 飞舞 。,0|0|1|0|0|0|0|0
有 一 只 蜻蜓 偶尔 停 到 了 窗 阁 的 一角 ， 这时 正是 莫 言 躺 在 榻榻米 上 睡 回笼觉 的 时候 ， 他 的 睡眠 似乎 不好 ， 可 整夜 听 泉 ， 反倒 心静 。,0|0|1|0|1|0|0|0
据 他 自己 说 ， 在 北京 睡 回笼觉 的 时候 并不 多 。,0|0|0|0|0|0|0|0
稍候 ， 大约 只 有 １０ 分钟 的 样子 ， 莫 言 坐 起来 了 ， 摇摇头 ， 双手 斜 举 。,0|0|0|0|0|0|0|0
听 上去 ， 我没有 觉得 他 出 声 ， 无非 是 吐 了 一口气 而已 ， 可 恰恰 就 在 这 一 瞬间 ， 那 只 窗 阁 上 的 蜻蜓 忽然 飞 起 ， 匆忙 的 飞行 说明 了 它 的 惊慌 。,0|0|0|0|1|0|0|0
于是 ， 我跟 莫 言说 ； “ 窗户 这么 远 ， 你 出口气 居然 把 蜻蜓 都 吓 飞 啦 ！,0|0|0|0|0|1|0|0
”  他 听 后 ， 一边 揉 眼睛 ， 一边 回答 ； “ 别 瞧 它 飞 成 那 模样 ， 刚才 还 在我的 梦里 爬 我 的 鼻尖 儿 呢 ！,0|0|1|0|0|0|0|0
”  说 完 ， 他 向 窗外 望 去 ， 想找 回 那 只 飞 走 的 蜻蜓 。,0|0|0|0|0|0|0|1
微风 飘拂 ， 蜻蜓 却 已 无踪 无影 了 。,0|0|1|1|0|0|0|0
对此 ， 我没 再说 什么 ， 其实 ， 这 并不 是 我 第一 次 跟 莫 言 异域 出游 ， 或许 正因为这样 的 原因 ， 所以 对 他 旅途 上 的 所感 所 思 也 能 略 有 预知 。,0|0|1|0|0|0|0|0
莫 言 是 优秀 的 小说家 ， 跟 他 一 起 旅游 ， 有时 让 你 无法 划清 小说 与 现实 的 界限 。,0|0|1|0|0|0|0|0
１９９９年 也 是 秋天 ， 他 第一 次 访问 日本 ， 我 做 向导 ， 去 川端康成 写作 《 伊豆 舞 女 》 的 旧址 ， 这 是 山涧 溪谷 旁 的 一 幢 木制 旅馆 。,0|0|0|0|0|0|0|0
当时 住店 的 人 并不 多 ， 一大早 好像 只 有 我们 泡 温泉 ， 我 不如 他 经 泡 ， 先 到 日式 餐厅 吃 早饭 。,0|0|0|0|0|0|0|0
不一 会儿 ， 他 穿着 日式 的 棉布 浴衣 走 进来 ， 小声 对 我说 ； “ 刚才 那 温泉 的 木门 是 自个儿 开 的 ， 那 绝对 不 是 自动门 ， 可 它 自个儿 开 了 ， 从 左 往右 开 的 ， 在 我 眼前 开 的 。,0|0|0|0|0|0|0|0
”,0|0|0|0|0|0|0|0
莫 言 这么 说 ， 看 上去 是 镇静 的 。,0|0|1|0|0|0|0|0
